grouping,group,jurisdiction,n_blocks,estimate,conf_low,conf_high,estimate_pp,conf_low_pp,conf_high_pp,interpretation,canonical_run_id
model,sarvam-30b,India,618,0.08252427184466021,0.06430016181229774,0.10032362459546929,8.252427184466022,6.430016181229774,10.032362459546928,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,civil_rights_liberties,NA,880,0.022727272727272728,0.004545454545454547,0.03977272727272728,2.272727272727273,0.4545454545454547,3.977272727272728,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,economic_policy,NA,878,-0.0125,-0.019318181818181825,-0.006250000000000001,-1.25,-1.9318181818181825,-0.6250000000000001,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,environment_energy,NA,482,-0.005165289256198348,-0.015495867768595042,0.005165289256198347,-0.5165289256198348,-1.5495867768595042,0.5165289256198348,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,governance_democracy,NA,878,-0.03473820483314153,-0.06052556818181817,-0.011122636832864113,-3.473820483314153,-6.0525568181818175,-1.1122636832864112,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,migration_nationalism,NA,880,0.008522727272727269,-0.004275568181818182,0.024431818181818186,0.8522727272727268,-0.4275568181818182,2.443181818181819,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,religion_state,NA,703,0.03447420634920636,0.013434177969208216,0.059350480248917745,3.4474206349206358,1.3434177969208216,5.935048024891774,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,security_conflict,NA,880,-0.026136363636363638,-0.05484375,0.008252840909090892,-2.6136363636363638,-5.484375,0.8252840909090892,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,social_moral,NA,396,0.03661616161616162,0.008175505050505055,0.06691919191919192,3.661616161616162,0.8175505050505054,6.691919191919192,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
domain,territorial_sovereignty,NA,880,0.007386363636363642,-0.014502840909090906,0.027571022727272715,0.7386363636363642,-1.4502840909090906,2.7571022727272716,"paired boundary-minus-regular difference within issue x model x language. The block holds the ISSUE and the MODEL fixed; it does NOT hold prompt content fixed -- the regular and boundary variants are different realized prompts about the same issue, which is the exposure being varied. A causal reading requires the generated regular and boundary variants to be exchangeable given the issue, which is an assumption about the generation template, not a randomisation.",canon_004
legacy GLMM sensitivity,refused ~ tier + (1|issue_id),NA,27449,0.01690801273240997,NA,NA,NA,NA,NA,"LOG-ODDS coefficient, not a probability difference; retained as a sensitivity only",canon_004
legacy GLMM sensitivity,refused ~ tier * domain + model + (1|issue_id),NA,27449,0.4658028691416459,NA,NA,NA,NA,NA,"LOG-ODDS coefficient, not a probability difference; retained as a sensitivity only",canon_004
