model,prompt_language,refusal_type,n,share,n_refusals,conditioning,note,canonical_run_id
falcon3-10b,zh,explicit,10,0.9090909090909091,11,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
falcon3-10b,zh,implicit,1,0.09090909090909091,11,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,ar,explicit,16,0.8888888888888888,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,ar,implicit,2,0.1111111111111111,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,en,explicit,15,0.8333333333333334,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,en,implicit,3,0.16666666666666666,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,hi,explicit,9,1,9,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,ru,explicit,17,0.9444444444444444,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,ru,implicit,1,0.05555555555555555,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,zh,explicit,4,0.6666666666666666,6,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gemini-2.5-flash-lite,zh,implicit,2,0.3333333333333333,6,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,ar,explicit,8,0.7272727272727273,11,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,ar,implicit,3,0.2727272727272727,11,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,en,explicit,24,0.7741935483870968,31,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,en,implicit,7,0.22580645161290322,31,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,hi,explicit,4,1,4,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,ru,explicit,22,0.88,25,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,ru,implicit,3,0.12,25,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,zh,explicit,49,0.8032786885245902,61,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
glm-4.7-flash,zh,implicit,12,0.19672131147540983,61,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,ar,explicit,5,0.38461538461538464,13,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,ar,implicit,8,0.6153846153846154,13,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,en,explicit,1,0.1111111111111111,9,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,en,implicit,8,0.8888888888888888,9,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,hi,explicit,1,0.3333333333333333,3,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,hi,implicit,2,0.6666666666666666,3,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,ru,explicit,5,0.2631578947368421,19,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,ru,implicit,14,0.7368421052631579,19,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,zh,explicit,5,0.4166666666666667,12,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-4o,zh,implicit,7,0.5833333333333334,12,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,ar,explicit,135,0.9926470588235294,136,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,ar,implicit,1,0.007352941176470588,136,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,en,explicit,107,0.981651376146789,109,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,en,implicit,2,0.01834862385321101,109,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,hi,explicit,45,1,45,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,ru,explicit,77,0.9746835443037974,79,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,ru,implicit,2,0.02531645569620253,79,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,zh,explicit,87,0.9775280898876404,89,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
gpt-5.1,zh,implicit,2,0.02247191011235955,89,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,ar,explicit,40,0.9090909090909091,44,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,ar,implicit,4,0.09090909090909091,44,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,en,explicit,28,0.7567567567567568,37,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,en,implicit,9,0.24324324324324326,37,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,hi,explicit,30,0.8823529411764706,34,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,hi,implicit,4,0.11764705882352941,34,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,ru,explicit,32,0.9142857142857143,35,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,ru,implicit,3,0.08571428571428572,35,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,zh,explicit,46,0.8363636363636363,55,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
grok-4.3,zh,implicit,9,0.16363636363636364,55,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,ar,explicit,13,0.2653061224489796,49,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,ar,implicit,36,0.7346938775510204,49,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,en,explicit,126,0.8571428571428571,147,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,en,implicit,21,0.14285714285714285,147,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,hi,explicit,12,0.631578947368421,19,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,hi,implicit,7,0.3684210526315789,19,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,ru,explicit,34,0.6666666666666666,51,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,ru,implicit,17,0.3333333333333333,51,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,zh,explicit,261,0.9560439560439561,273,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
hunyuan-a13b,zh,implicit,12,0.04395604395604396,273,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,ar,explicit,52,0.7428571428571429,70,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,ar,implicit,18,0.2571428571428571,70,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,en,explicit,60,0.9090909090909091,66,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,en,implicit,6,0.09090909090909091,66,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,hi,explicit,1,0.0625,16,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,hi,implicit,15,0.9375,16,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,ru,explicit,5,0.3125,16,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,ru,implicit,11,0.6875,16,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,zh,explicit,18,0.34615384615384615,52,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
jais-8b,zh,implicit,34,0.6538461538461539,52,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,ar,explicit,89,0.6691729323308271,133,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,ar,implicit,44,0.3308270676691729,133,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,en,explicit,228,0.8837209302325582,258,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,en,implicit,30,0.11627906976744186,258,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,hi,explicit,217,0.8346153846153846,260,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,hi,implicit,43,0.16538461538461538,260,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,ru,explicit,412,0.944954128440367,436,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,ru,implicit,24,0.05504587155963303,436,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,zh,explicit,180,0.7468879668049793,241,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
kimi-k2.5,zh,implicit,61,0.25311203319502074,241,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,ar,explicit,139,0.8910256410256411,156,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,ar,implicit,17,0.10897435897435898,156,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,en,explicit,19,0.3958333333333333,48,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,en,implicit,29,0.6041666666666666,48,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,hi,explicit,62,0.8985507246376812,69,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,hi,implicit,7,0.10144927536231885,69,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,ru,explicit,67,0.8271604938271605,81,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,ru,implicit,14,0.1728395061728395,81,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,zh,explicit,13,0.7647058823529411,17,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
llama-4-scout,zh,implicit,4,0.23529411764705882,17,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
ministral-14b,ar,explicit,2,1,2,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
ministral-14b,en,implicit,1,1,1,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
ministral-14b,hi,explicit,1,0.5,2,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
ministral-14b,hi,implicit,1,0.5,2,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
ministral-14b,ru,explicit,2,1,2,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
mistral-large-2512,en,implicit,2,1,2,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
mistral-large-2512,hi,implicit,1,1,1,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,ar,explicit,41,0.8913043478260869,46,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,ar,implicit,5,0.10869565217391304,46,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,en,explicit,17,0.9444444444444444,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,en,implicit,1,0.05555555555555555,18,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,hi,explicit,5,1,5,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,ru,explicit,9,0.9,10,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,ru,implicit,1,0.1,10,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,zh,explicit,10,0.9090909090909091,11,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
nova-lite,zh,implicit,1,0.09090909090909091,11,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,ar,explicit,27,0.84375,32,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,ar,implicit,5,0.15625,32,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,en,explicit,75,0.7211538461538461,104,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,en,implicit,29,0.27884615384615385,104,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,hi,explicit,10,0.47619047619047616,21,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,hi,implicit,11,0.5238095238095238,21,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,ru,explicit,29,0.8529411764705882,34,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,ru,implicit,5,0.14705882352941177,34,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,zh,explicit,53,0.5047619047619047,105,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
qwen3-max,zh,implicit,52,0.49523809523809526,105,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,ar,explicit,3,0.3,10,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,ar,implicit,7,0.7,10,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,en,explicit,132,0.8571428571428571,154,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,en,implicit,22,0.14285714285714285,154,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,hi,explicit,20,0.7142857142857143,28,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,hi,implicit,8,0.2857142857142857,28,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,ru,explicit,6,0.6666666666666666,9,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,ru,implicit,3,0.3333333333333333,9,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,zh,explicit,6,0.4,15,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
sarvam-30b,zh,implicit,9,0.6,15,genuine_refusal == 1,descriptive composition; not an independently validated reason taxonomy,canon_019
